10,284.9612790575049,12.702100629785413
15,192.06374436179982,11.307214479440688
20,139.77931630506393,11.200344435348306
25,111.8453048143723,11.181777380778465
30,93.08957722168833,11.155540667540311
35,80.07606313589613,11.163433986699866
40,69.77655368953191,11.15313924310774
45,61.98059899664433,11.157156095169238
50,55.78714372202444,11.156666342668846
55,50.79916124991948,11.155959750771391
60,46.63790401536914,11.16557774469916
65,42.87545640863693,11.159367716945415
70,39.986321385690324,11.153535285407917
75,37.225999039946394,11.152193095061518
80,35.090389232135905,11.151929002002465
85,32.98447566467278,11.148172930425966
90,31.066594948113917,11.148424387118506
95,29.554069950787127,11.151188081919463
100,28.152790034758056,11.150238233007771
105,26.781025534285963,11.147708731031138
110,25.441939836554464,11.145762166333297
115,24.281974436969964,11.14645316044392
120,23.364350941869805,11.14743839843771
125,22.624074318911774,11.148415336288567
130,21.89139156505973,11.125740566884197
135,21.09451152807455,11.132685846126
140,20.293085668749985,11.135481362928529
145,19.49369146872921,11.137282788373486
150,18.689951260505705,11.138197912142568
155,18.036296223881717,11.138387704805327
160,17.62316730131259,11.135532769221001
165,17.2213501265718,11.133877969908726
170,16.823043654141223,11.13327494643505
175,16.430460219178357,11.131813008136813
180,16.048856572164194,11.13066624154562
185,15.659513246442518,11.131988057667336
190,15.208782319300358,11.146681341415434
195,14.816783364151888,11.142441483615707
200,14.542975379639183,11.12399054299288
205,14.176699354058789,11.121778602060868
210,13.813221051303671,11.10711137421714
215,13.450424913495802,11.105087588727907
220,13.088347268354447,11.103066203712155
225,12.710327839135754,11.102617076949628
230,12.209823373408376,11.131861822087137
235,11.980613629110662,11.098672807539087
240,11.613502588440753,11.096544070691321
245,11.4939613634489,11.081275002377376
250,11.325510029553277,11.079604173525174
255,11.173072056896574,11.077510907193153
260,11.006674205382724,11.078093316872664
265,10.844716860397279,11.079419669337685
270,10.629043420080203,11.070930339653474
275,10.474607445890364,11.076183754734302
280,10.324316117007331,11.080390291241825
285,10.173258869109835,11.085196904991424
290,10.02045087030595,11.089909638089559
295,9.873753553384004,11.095203427849789
300,9.725939726586727,11.100249401549487
305,9.579985171190732,11.105145083495046
310,9.435710820446904,11.10989959919855
315,9.269931036341944,11.121107774751367
320,9.127391026638582,11.125881937923745
325,8.986325846986055,11.130470118884777
330,8.846603193588573,11.13488099159591
335,8.708100170370383,11.139126105352359
340,8.570713111653665,11.14325571729334
345,8.434289066039478,11.147140608343634
350,8.298756007119545,11.15089628242
355,8.1640163344748,11.154527920069675
360,8.029974422558864,11.158037770782098
365,7.896540691936232,11.161431145358982
370,7.763629136499177,11.164710470891242
375,7.631158702630975,11.16788073678767
380,7.49519636119195,11.156771651058818
385,7.361620260868328,11.148903888432088
390,7.188181411971731,11.139875479825834
395,7.085694367590519,11.219803612092264
400,6.962846775289541,11.10514732914519
405,6.892811295092907,11.122920041430294
410,6.821010469210064,11.205728242232459
415,6.756748585864426,11.17596152201039
420,6.672846578798604,11.121480790054692
425,6.617518999075861,11.153959146598917
430,6.55335652200524,11.15762157700501
435,6.490576975947977,11.156636113761884
440,6.427498751519886,11.161220044172834
445,6.365743965032412,11.128219057248812
450,6.303843457782822,11.107913131375852
455,6.242194394925883,11.118925090102243
460,6.182187550607254,11.142701467894872
465,6.120570945398194,11.13244406596354
470,6.060608501349358,11.139637335643533
475,6.001544712610574,11.146904542108063
480,5.946839579017529,11.153073670639271
485,5.892403055917869,11.159012695390588
490,5.838214750399789,11.164733309671535
495,5.7842535942335,11.170238732823348
