10,12.037118049899277,276.11173353597434
15,11.531667631840222,183.52337629068165
20,11.801167440813398,139.5730157673793
25,11.402783890947266,111.46349592308755
30,11.378761451163205,92.86869390052512
35,11.346966119905664,79.68946123582826
40,11.554983721866737,69.81358543271061
45,11.357477978204166,62.06431135069416
50,11.432647275760933,55.83972713793517
55,11.427233639504474,50.8388607704536
60,11.249618577544844,46.63426545448493
65,11.26162953300524,42.995473486370436
70,11.264037373805659,39.95333681814256
75,11.263075442496458,37.29326213942785
80,11.26092716007847,34.85272231046048
85,11.258357888368154,33.00229916931097
90,11.255644138723088,31.19097498711118
95,11.252877736424926,29.38773062851317
100,11.250093687524775,28.078507510944757
105,11.247305614092737,26.850539143196684
110,11.244517750556211,25.641684799920093
115,11.241728347535798,24.438640511360514
120,11.238940929434632,23.22960748715435
125,11.244850581701067,22.331426027229142
130,11.165469205676866,21.6206299653258
135,11.303852017475673,20.9422610001624
140,11.22722448834435,20.26429191656017
145,11.542106966561615,19.60285143744081
150,11.243044994648148,18.958584590901083
155,11.351620661589578,18.358833200529624
160,11.267846286688052,17.742924986750978
165,11.280958853597424,17.135686439556537
170,11.404883864703827,16.81273578104411
175,11.348217388791358,16.203958773017824
180,11.275649586947596,15.767985991876914
185,11.464549465591391,15.474090608078733
190,11.21263083509594,15.009646853795724
195,11.25683861775594,14.633408810678594
200,11.188127496440408,14.2354849568321
205,11.144108451970101,13.853738482183639
210,11.242624084171615,13.535285304341144
215,11.188391149699845,13.190048512334558
220,11.146445616076283,12.85575736274119
225,11.221243256639141,12.544522753103985
230,11.266027902430954,12.22595807449278
235,11.345181631660727,11.893876128176426
240,11.324013042752433,11.599063582672224
245,11.166837311068253,11.368725111275973
250,11.325510029553277,11.079604173525174
255,11.281000931674933,10.87399541904594
260,11.170128476943967,10.671732698071175
265,11.229271125990312,10.488013207061325
270,11.304901011836568,10.309055604966662
275,11.238663688051188,10.132153775136494
280,11.190168663848338,9.961983917893054
285,11.219409119407977,9.799696005826354
290,11.239148277480103,9.640686993277745
295,11.20938732123343,9.49336533683137
300,11.193132737431723,9.332331417198235
305,11.245707424487845,9.211784342654818
310,11.254459888801774,9.072680069632616
315,11.212226755178952,8.934230670479455
320,11.199333079925335,8.75582783886348
325,11.315162342578422,8.674198259759107
330,11.22227723245273,8.547918034150568
335,11.378542285736057,8.42579847406793
340,11.177926941664719,8.305989232321718
345,11.205612080895596,8.186359758516847
350,11.42609781180421,8.071044722262743
355,11.227246118370523,7.959113602506453
360,11.223611996767998,7.860495183421282
365,11.184036626222529,7.755946018759392
370,11.210163928237924,7.654349134296077
375,11.323154622866356,7.542623975605844
380,11.168331997522287,7.453704186456906
385,11.251577035930302,7.350866425832756
390,11.201947073491015,7.258467758758787
395,11.155207091542751,7.16842258812882
400,11.197283246603542,7.062497499698919
405,11.179294178617136,6.994679525310939
410,11.264025998679871,6.903825013822924
415,11.156560827346002,6.824180040798162
420,11.237382636557157,6.7490002493527195
425,11.19204864650947,6.6526357460676095
430,11.213412165602419,6.564629350614483
435,11.213916455124108,6.5685087304156795
440,11.222422689185848,6.469501713965898
445,11.217409476988195,6.440371569568579
450,11.208949043376945,6.326085284184978
455,11.262768566712959,6.278309859387612
460,11.156677844696064,6.213754626266971
465,11.223603519967032,6.134731611045108
470,11.26681354120143,6.087676524925017
475,11.232710929423313,5.9956769540071555
480,11.229122610998283,5.933649101892827
485,11.213173786362786,5.867323252352623
490,11.190117610737236,5.827729870221275
495,11.215285283908496,5.772731265534817
